"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time delta from previous captured frame"
"232","2022-03-11 10:46:45,415519044","192.168.2.10","192.168.2.6","UDP","0x3ea4 (16036)","255","0.027077041"
"233","2022-03-11 10:46:45,442484478","192.168.2.10","192.168.2.6","UDP","0x3ebf (16063)","255","0.026965434"
"234","2022-03-11 10:46:45,469658554","192.168.2.10","192.168.2.6","UDP","0x3ecc (16076)","253","0.027174076"
"235","2022-03-11 10:46:45,496478690","192.168.2.10","192.168.2.6","UDP","0x3ee2 (16098)","257","0.026820136"
"236","2022-03-11 10:46:45,523472517","192.168.2.10","192.168.2.6","UDP","0x3ef0 (16112)","255","0.026993827"
"237","2022-03-11 10:46:45,550448524","192.168.2.10","192.168.2.6","UDP","0x3ef2 (16114)","255","0.026976007"
"238","2022-03-11 10:46:45,577471810","192.168.2.10","192.168.2.6","UDP","0x3f05 (16133)","255","0.027023286"
"239","2022-03-11 10:46:45,604485190","192.168.2.10","192.168.2.6","UDP","0x3f17 (16151)","256","0.027013380"
"240","2022-03-11 10:46:45,631460741","192.168.2.10","192.168.2.6","UDP","0x3f23 (16163)","256","0.026975551"
"241","2022-03-11 10:46:45,658472505","192.168.2.10","192.168.2.6","UDP","0x3f24 (16164)","256","0.027011764"
"242","2022-03-11 10:46:45,685466765","192.168.2.10","192.168.2.6","UDP","0x3f2e (16174)","257","0.026994260"
"243","2022-03-11 10:46:45,712488956","192.168.2.10","192.168.2.6","UDP","0x3f40 (16192)","254","0.027022191"
"244","2022-03-11 10:46:45,739579251","192.168.2.10","192.168.2.6","UDP","0x3f54 (16212)","255","0.027090295"
"245","2022-03-11 10:46:45,766442151","192.168.2.10","192.168.2.6","UDP","0x3f61 (16225)","256","0.026862900"
"246","2022-03-11 10:46:45,793413353","192.168.2.10","192.168.2.6","UDP","0x3f6b (16235)","255","0.026971202"
"247","2022-03-11 10:46:45,820494203","192.168.2.10","192.168.2.6","UDP","0x3f83 (16259)","256","0.027080850"
"248","2022-03-11 10:46:45,847338638","192.168.2.10","192.168.2.6","UDP","0x3f96 (16278)","256","0.026844435"
"249","2022-03-11 10:46:45,874477530","192.168.2.10","192.168.2.6","UDP","0x3fb0 (16304)","255","0.027138892"
"250","2022-03-11 10:46:45,901481977","192.168.2.10","192.168.2.6","UDP","0x3fc8 (16328)","256","0.027004447"
"251","2022-03-11 10:46:45,928373824","192.168.2.10","192.168.2.6","UDP","0x3fce (16334)","256","0.026891847"
"252","2022-03-11 10:46:45,955718716","192.168.2.10","192.168.2.6","UDP","0x3fe7 (16359)","256","0.027344892"
"253","2022-03-11 10:46:45,982401683","192.168.2.10","192.168.2.6","UDP","0x3ff3 (16371)","254","0.026682967"
"254","2022-03-11 10:46:46,009408662","192.168.2.10","192.168.2.6","UDP","0x400e (16398)","252","0.027006979"
"255","2022-03-11 10:46:46,036468599","192.168.2.10","192.168.2.6","UDP","0x4025 (16421)","257","0.027059937"
"256","2022-03-11 10:46:46,063406832","192.168.2.10","192.168.2.6","UDP","0x4029 (16425)","257","0.026938233"
"257","2022-03-11 10:46:46,090365587","192.168.2.10","192.168.2.6","UDP","0x4042 (16450)","256","0.026958755"
"258","2022-03-11 10:46:46,117681995","192.168.2.10","192.168.2.6","UDP","0x405d (16477)","256","0.027316408"
"259","2022-03-11 10:46:46,144463367","192.168.2.10","192.168.2.6","UDP","0x4063 (16483)","254","0.026781372"
"260","2022-03-11 10:46:46,171346141","192.168.2.10","192.168.2.6","UDP","0x4066 (16486)","256","0.026882774"
"261","2022-03-11 10:46:46,198388912","192.168.2.10","192.168.2.6","UDP","0x4073 (16499)","256","0.027042771"
"262","2022-03-11 10:46:46,225448634","192.168.2.10","192.168.2.6","UDP","0x4074 (16500)","257","0.027059722"
"263","2022-03-11 10:46:46,252498262","192.168.2.10","192.168.2.6","UDP","0x407f (16511)","256","0.027049628"
"264","2022-03-11 10:46:46,279463936","192.168.2.10","192.168.2.6","UDP","0x4080 (16512)","256","0.026965674"
"265","2022-03-11 10:46:46,306546723","192.168.2.10","192.168.2.6","UDP","0x408a (16522)","256","0.027082787"
"266","2022-03-11 10:46:46,312522854","192.168.2.6","99.84.152.89","TCP","0x6228 (25128)","66","0.005976131"
"267","2022-03-11 10:46:46,322712258","99.84.152.89","192.168.2.6","TCP","0xa278 (41592)","66","0.010189404"
"268","2022-03-11 10:46:46,333432455","192.168.2.10","192.168.2.6","UDP","0x4093 (16531)","255","0.010720197"
"269","2022-03-11 10:46:46,360402721","192.168.2.10","192.168.2.6","UDP","0x409f (16543)","257","0.026970266"
"270","2022-03-11 10:46:46,387432382","192.168.2.10","192.168.2.6","UDP","0x40ba (16570)","255","0.027029661"
"271","2022-03-11 10:46:46,414436122","192.168.2.10","192.168.2.6","UDP","0x40cf (16591)","256","0.027003740"
"272","2022-03-11 10:46:46,441372653","192.168.2.10","192.168.2.6","UDP","0x40d8 (16600)","256","0.026936531"
"273","2022-03-11 10:46:46,468414927","192.168.2.10","192.168.2.6","UDP","0x40e5 (16613)","254","0.027042274"
"274","2022-03-11 10:46:46,495370943","192.168.2.10","192.168.2.6","UDP","0x40f8 (16632)","257","0.026956016"
"275","2022-03-11 10:46:46,522339548","192.168.2.10","192.168.2.6","UDP","0x4107 (16647)","255","0.026968605"
"276","2022-03-11 10:46:46,549388583","192.168.2.10","192.168.2.6","UDP","0x411b (16667)","254","0.027049035"
"277","2022-03-11 10:46:46,576280648","192.168.2.10","192.168.2.6","UDP","0x4121 (16673)","257","0.026892065"
"278","2022-03-11 10:46:46,603609144","192.168.2.10","192.168.2.6","UDP","0x4135 (16693)","255","0.027328496"
"279","2022-03-11 10:46:46,630321638","192.168.2.10","192.168.2.6","UDP","0x4143 (16707)","257","0.026712494"
"280","2022-03-11 10:46:46,657443941","192.168.2.10","192.168.2.6","UDP","0x4155 (16725)","256","0.027122303"
"281","2022-03-11 10:46:46,684286279","192.168.2.10","192.168.2.6","UDP","0x4164 (16740)","256","0.026842338"
"282","2022-03-11 10:46:46,711329782","192.168.2.10","192.168.2.6","UDP","0x4166 (16742)","256","0.027043503"
"283","2022-03-11 10:46:46,738501164","192.168.2.10","192.168.2.6","UDP","0x416c (16748)","256","0.027171382"
"284","2022-03-11 10:46:46,765485083","192.168.2.10","192.168.2.6","UDP","0x4172 (16754)","256","0.026983919"
"285","2022-03-11 10:46:46,792470051","192.168.2.10","192.168.2.6","UDP","0x418a (16778)","256","0.026984968"
"286","2022-03-11 10:46:46,819450990","192.168.2.10","192.168.2.6","UDP","0x4198 (16792)","256","0.026980939"
"287","2022-03-11 10:46:46,848585742","192.168.2.10","192.168.2.6","UDP","0x4199 (16793)","254","0.029134752"
"288","2022-03-11 10:46:46,875432199","192.168.2.10","192.168.2.6","UDP","0x41aa (16810)","256","0.026846457"
"289","2022-03-11 10:46:46,902313026","192.168.2.10","192.168.2.6","UDP","0x41bc (16828)","255","0.026880827"
"290","2022-03-11 10:46:46,929475223","192.168.2.10","192.168.2.6","UDP","0x41c0 (16832)","254","0.027162197"
"291","2022-03-11 10:46:46,956400902","192.168.2.10","192.168.2.6","UDP","0x41c1 (16833)","254","0.026925679"
"292","2022-03-11 10:46:46,983352522","192.168.2.10","192.168.2.6","UDP","0x41cd (16845)","258","0.026951620"
"293","2022-03-11 10:46:47,010343240","192.168.2.10","192.168.2.6","UDP","0x41d1 (16849)","256","0.026990718"
"294","2022-03-11 10:46:47,037446031","192.168.2.10","192.168.2.6","UDP","0x41e1 (16865)","256","0.027102791"
"295","2022-03-11 10:46:47,064286494","192.168.2.10","192.168.2.6","UDP","0x41f7 (16887)","255","0.026840463"
"296","2022-03-11 10:46:47,091527146","192.168.2.10","192.168.2.6","UDP","0x420f (16911)","255","0.027240652"
"297","2022-03-11 10:46:47,118429380","192.168.2.10","192.168.2.6","UDP","0x4217 (16919)","257","0.026902234"
"298","2022-03-11 10:46:47,145374736","192.168.2.10","192.168.2.6","UDP","0x4229 (16937)","258","0.026945356"
"299","2022-03-11 10:46:47,172403640","192.168.2.10","192.168.2.6","UDP","0x423b (16955)","252","0.027028904"
"300","2022-03-11 10:46:47,199488912","192.168.2.10","192.168.2.6","UDP","0x4255 (16981)","257","0.027085272"
"301","2022-03-11 10:46:47,226489204","192.168.2.10","192.168.2.6","UDP","0x4261 (16993)","256","0.027000292"
"302","2022-03-11 10:46:47,253453621","192.168.2.10","192.168.2.6","UDP","0x4276 (17014)","257","0.026964417"
"303","2022-03-11 10:46:47,280426186","192.168.2.10","192.168.2.6","UDP","0x427a (17018)","254","0.026972565"
"304","2022-03-11 10:46:47,307544021","192.168.2.10","192.168.2.6","UDP","0x4289 (17033)","255","0.027117835"
"305","2022-03-11 10:46:47,334470369","192.168.2.10","192.168.2.6","UDP","0x428f (17039)","258","0.026926348"
"306","2022-03-11 10:46:47,361657226","192.168.2.10","192.168.2.6","UDP","0x42a3 (17059)","255","0.027186857"
"307","2022-03-11 10:46:47,388283354","192.168.2.10","192.168.2.6","UDP","0x42a6 (17062)","255","0.026626128"
"308","2022-03-11 10:46:47,415363917","192.168.2.10","192.168.2.6","UDP","0x42ba (17082)","255","0.027080563"
"309","2022-03-11 10:46:47,442382769","192.168.2.10","192.168.2.6","UDP","0x42cc (17100)","254","0.027018852"
"310","2022-03-11 10:46:47,469405783","192.168.2.10","192.168.2.6","UDP","0x42d7 (17111)","256","0.027023014"
"311","2022-03-11 10:46:47,496467738","192.168.2.10","192.168.2.6","UDP","0x42dd (17117)","257","0.027061955"
"312","2022-03-11 10:46:47,523401285","192.168.2.10","192.168.2.6","UDP","0x42e7 (17127)","256","0.026933547"
"313","2022-03-11 10:46:47,549581616","192.168.2.10","192.168.2.6","UDP","0x42ed (17133)","256","0.026180331"
"314","2022-03-11 10:46:47,576493648","192.168.2.10","192.168.2.6","UDP","0x42f5 (17141)","254","0.026912032"
"315","2022-03-11 10:46:47,603489135","192.168.2.10","192.168.2.6","UDP","0x42fd (17149)","257","0.026995487"
"316","2022-03-11 10:46:47,630432532","192.168.2.10","192.168.2.6","UDP","0x430f (17167)","255","0.026943397"
"317","2022-03-11 10:46:47,657434993","192.168.2.10","192.168.2.6","UDP","0x4325 (17189)","255","0.027002461"
"318","2022-03-11 10:46:47,684388599","192.168.2.10","192.168.2.6","UDP","0x432a (17194)","256","0.026953606"
"319","2022-03-11 10:46:47,710378355","192.168.2.10","192.168.2.6","UDP","0x433e (17214)","256","0.025989756"
"320","2022-03-11 10:46:47,737371747","192.168.2.10","192.168.2.6","UDP","0x4349 (17225)","256","0.026993392"
"321","2022-03-11 10:46:47,764431776","192.168.2.10","192.168.2.6","UDP","0x4353 (17235)","257","0.027060029"
"322","2022-03-11 10:46:47,791391393","192.168.2.10","192.168.2.6","UDP","0x435a (17242)","255","0.026959617"
"323","2022-03-11 10:46:47,818445791","192.168.2.10","192.168.2.6","UDP","0x436c (17260)","257","0.027054398"
"324","2022-03-11 10:46:47,846138409","192.168.2.10","192.168.2.6","UDP","0x4387 (17287)","255","0.027692618"
"325","2022-03-11 10:46:47,873439594","192.168.2.10","192.168.2.6","UDP","0x438d (17293)","254","0.027301185"
"326","2022-03-11 10:46:47,900318619","192.168.2.10","192.168.2.6","UDP","0x43a2 (17314)","255","0.026879025"
"327","2022-03-11 10:46:47,927564217","192.168.2.10","192.168.2.6","UDP","0x43ba (17338)","257","0.027245598"
"328","2022-03-11 10:46:47,954239254","192.168.2.10","192.168.2.6","UDP","0x43d4 (17364)","256","0.026675037"
"329","2022-03-11 10:46:47,981302415","192.168.2.10","192.168.2.6","UDP","0x43ed (17389)","253","0.027063161"
"330","2022-03-11 10:46:48,008333229","192.168.2.10","192.168.2.6","UDP","0x43fb (17403)","255","0.027030814"
"331","2022-03-11 10:46:48,035409798","192.168.2.10","192.168.2.6","UDP","0x43fe (17406)","256","0.027076569"
"332","2022-03-11 10:46:48,062391714","192.168.2.10","192.168.2.6","UDP","0x440b (17419)","254","0.026981916"
"333","2022-03-11 10:46:48,089336115","192.168.2.10","192.168.2.6","UDP","0x4417 (17431)","255","0.026944401"
"334","2022-03-11 10:46:48,116239609","192.168.2.10","192.168.2.6","UDP","0x441a (17434)","257","0.026903494"
"335","2022-03-11 10:46:48,143349426","192.168.2.10","192.168.2.6","UDP","0x4425 (17445)","255","0.027109817"
"336","2022-03-11 10:46:48,170350856","192.168.2.10","192.168.2.6","UDP","0x4437 (17463)","256","0.027001430"
"337","2022-03-11 10:46:48,197421189","192.168.2.10","192.168.2.6","UDP","0x444e (17486)","254","0.027070333"
"338","2022-03-11 10:46:48,224245346","192.168.2.10","192.168.2.6","UDP","0x4469 (17513)","255","0.026824157"
"339","2022-03-11 10:46:48,251227952","192.168.2.10","192.168.2.6","UDP","0x4472 (17522)","256","0.026982606"
"340","2022-03-11 10:46:48,278407989","192.168.2.10","192.168.2.6","UDP","0x4486 (17542)","256","0.027180037"
"341","2022-03-11 10:46:48,305352713","192.168.2.10","192.168.2.6","UDP","0x448c (17548)","256","0.026944724"
"342","2022-03-11 10:46:48,332380613","192.168.2.10","192.168.2.6","UDP","0x448f (17551)","257","0.027027900"
"343","2022-03-11 10:46:48,359300715","192.168.2.10","192.168.2.6","UDP","0x44aa (17578)","253","0.026920102"
"344","2022-03-11 10:46:48,386278762","192.168.2.10","192.168.2.6","UDP","0x44c4 (17604)","252","0.026978047"
"345","2022-03-11 10:46:48,413315322","192.168.2.10","192.168.2.6","UDP","0x44d0 (17616)","255","0.027036560"
"346","2022-03-11 10:46:48,440302767","192.168.2.10","192.168.2.6","UDP","0x44ea (17642)","257","0.026987445"
"347","2022-03-11 10:46:48,467338826","192.168.2.10","192.168.2.6","UDP","0x44ec (17644)","256","0.027036059"
"348","2022-03-11 10:46:48,494358220","192.168.2.10","192.168.2.6","UDP","0x44f9 (17657)","255","0.027019394"
"349","2022-03-11 10:46:48,521436587","192.168.2.10","192.168.2.6","UDP","0x450d (17677)","255","0.027078367"
"350","2022-03-11 10:46:48,548385727","192.168.2.10","192.168.2.6","UDP","0x451c (17692)","255","0.026949140"
"351","2022-03-11 10:46:48,575378925","192.168.2.10","192.168.2.6","UDP","0x451f (17695)","257","0.026993198"
"352","2022-03-11 10:46:48,602337566","192.168.2.10","192.168.2.6","UDP","0x4523 (17699)","256","0.026958641"
"353","2022-03-11 10:46:48,629421127","192.168.2.10","192.168.2.6","UDP","0x453d (17725)","254","0.027083561"
"354","2022-03-11 10:46:48,656227342","192.168.2.10","192.168.2.6","UDP","0x454e (17742)","256","0.026806215"
"355","2022-03-11 10:46:48,683219253","192.168.2.10","192.168.2.6","UDP","0x4562 (17762)","255","0.026991911"
"356","2022-03-11 10:46:48,710307089","192.168.2.10","192.168.2.6","UDP","0x4579 (17785)","257","0.027087836"
"357","2022-03-11 10:46:48,737412027","192.168.2.10","192.168.2.6","UDP","0x4580 (17792)","256","0.027104938"
"358","2022-03-11 10:46:48,764379576","192.168.2.10","192.168.2.6","UDP","0x4590 (17808)","255","0.026967549"
"359","2022-03-11 10:46:48,791213360","192.168.2.10","192.168.2.6","UDP","0x45a7 (17831)","255","0.026833784"
"360","2022-03-11 10:46:48,818316439","192.168.2.10","192.168.2.6","UDP","0x45bd (17853)","254","0.027103079"
"361","2022-03-11 10:46:48,845302307","192.168.2.10","192.168.2.6","UDP","0x45c8 (17864)","257","0.026985868"
"362","2022-03-11 10:46:48,872020214","192.168.2.10","192.168.2.6","UDP","0x45cb (17867)","256","0.026717907"
"363","2022-03-11 10:46:48,898389108","192.168.2.10","192.168.2.6","UDP","0x45d7 (17879)","255","0.026368894"
"364","2022-03-11 10:46:48,918790978","192.168.2.6","99.84.152.104","TLSv1.2","0x14b1 (5297)","105","0.020401870"
"365","2022-03-11 10:46:48,918964292","192.168.2.6","99.84.152.104","TLSv1.2","0x14b2 (5298)","90","0.000173314"
"366","2022-03-11 10:46:48,918990238","192.168.2.6","99.84.152.104","TCP","0x14b3 (5299)","66","0.000025946"
"367","2022-03-11 10:46:48,925351429","192.168.2.10","192.168.2.6","UDP","0x45ee (17902)","255","0.006361191"
"368","2022-03-11 10:46:48,929711768","99.84.152.104","192.168.2.6","TCP","0x9e04 (40452)","66","0.004360339"
"369","2022-03-11 10:46:48,929961260","99.84.152.104","192.168.2.6","TCP","0x9e05 (40453)","66","0.000249492"
"370","2022-03-11 10:46:48,929980951","192.168.2.6","99.84.152.104","TCP","0x0000 (0)","66","0.000019691"
"371","2022-03-11 10:46:48,952420365","192.168.2.10","192.168.2.6","UDP","0x4604 (17924)","257","0.022439414"
"372","2022-03-11 10:46:48,979373390","192.168.2.10","192.168.2.6","UDP","0x4613 (17939)","253","0.026953025"
"373","2022-03-11 10:46:49,006343515","192.168.2.10","192.168.2.6","UDP","0x461d (17949)","255","0.026970125"
"374","2022-03-11 10:46:49,033319438","192.168.2.10","192.168.2.6","UDP","0x4621 (17953)","256","0.026975923"
"375","2022-03-11 10:46:49,060378494","192.168.2.10","192.168.2.6","UDP","0x463c (17980)","254","0.027059056"
"376","2022-03-11 10:46:49,087474027","192.168.2.10","192.168.2.6","UDP","0x4644 (17988)","254","0.027095533"
"377","2022-03-11 10:46:49,114314620","192.168.2.10","192.168.2.6","UDP","0x4655 (18005)","255","0.026840593"
"378","2022-03-11 10:46:49,141366105","192.168.2.10","192.168.2.6","UDP","0x4664 (18020)","255","0.027051485"
"379","2022-03-11 10:46:49,168320483","192.168.2.10","192.168.2.6","UDP","0x467a (18042)","258","0.026954378"
"380","2022-03-11 10:46:49,195306373","192.168.2.10","192.168.2.6","UDP","0x4680 (18048)","257","0.026985890"
"381","2022-03-11 10:46:49,222183891","192.168.2.10","192.168.2.6","UDP","0x469a (18074)","255","0.026877518"
"382","2022-03-11 10:46:49,249279355","192.168.2.10","192.168.2.6","UDP","0x46a4 (18084)","256","0.027095464"
"383","2022-03-11 10:46:49,276306580","192.168.2.10","192.168.2.6","UDP","0x46bb (18107)","258","0.027027225"
"384","2022-03-11 10:46:49,304466486","192.168.2.10","192.168.2.6","UDP","0x46ce (18126)","256","0.028159906"
"385","2022-03-11 10:46:49,331341870","192.168.2.10","192.168.2.6","UDP","0x46e3 (18147)","256","0.026875384"
"386","2022-03-11 10:46:49,358388981","192.168.2.10","192.168.2.6","UDP","0x46fe (18174)","256","0.027047111"
"387","2022-03-11 10:46:49,385285711","192.168.2.10","192.168.2.6","UDP","0x4705 (18181)","255","0.026896730"
"388","2022-03-11 10:46:49,412345023","192.168.2.10","192.168.2.6","UDP","0x4720 (18208)","255","0.027059312"
"389","2022-03-11 10:46:49,439262422","192.168.2.10","192.168.2.6","UDP","0x4723 (18211)","256","0.026917399"
"390","2022-03-11 10:46:49,466380930","192.168.2.10","192.168.2.6","UDP","0x472e (18222)","255","0.027118508"
"391","2022-03-11 10:46:49,493414261","192.168.2.10","192.168.2.6","UDP","0x4749 (18249)","256","0.027033331"
"392","2022-03-11 10:46:49,520285367","192.168.2.10","192.168.2.6","UDP","0x4760 (18272)","255","0.026871106"
"393","2022-03-11 10:46:49,547307369","192.168.2.10","192.168.2.6","UDP","0x476e (18286)","254","0.027022002"
"394","2022-03-11 10:46:49,574343028","192.168.2.10","192.168.2.6","UDP","0x4780 (18304)","255","0.027035659"
"395","2022-03-11 10:46:49,601289069","192.168.2.10","192.168.2.6","UDP","0x4781 (18305)","256","0.026946041"
"396","2022-03-11 10:46:49,628270980","192.168.2.10","192.168.2.6","UDP","0x4796 (18326)","256","0.026981911"
"397","2022-03-11 10:46:49,655351969","192.168.2.10","192.168.2.6","UDP","0x479c (18332)","257","0.027080989"
"398","2022-03-11 10:46:49,682375742","192.168.2.10","192.168.2.6","UDP","0x479f (18335)","256","0.027023773"
"399","2022-03-11 10:46:49,709196588","192.168.2.10","192.168.2.6","UDP","0x47af (18351)","256","0.026820846"
"400","2022-03-11 10:46:49,736472864","192.168.2.10","192.168.2.6","UDP","0x47b6 (18358)","255","0.027276276"
"401","2022-03-11 10:46:49,763271386","192.168.2.10","192.168.2.6","UDP","0x47c3 (18371)","256","0.026798522"
"402","2022-03-11 10:46:49,790197129","192.168.2.10","192.168.2.6","UDP","0x47ca (18378)","255","0.026925743"
"403","2022-03-11 10:46:49,817272111","192.168.2.10","192.168.2.6","UDP","0x47de (18398)","254","0.027074982"
"404","2022-03-11 10:46:49,844304659","192.168.2.10","192.168.2.6","UDP","0x47ef (18415)","254","0.027032548"
"405","2022-03-11 10:46:49,871270784","192.168.2.10","192.168.2.6","UDP","0x47f4 (18420)","255","0.026966125"
"406","2022-03-11 10:46:49,899230554","192.168.2.10","192.168.2.6","UDP","0x47fe (18430)","257","0.027959770"
"407","2022-03-11 10:46:49,926175216","192.168.2.10","192.168.2.6","UDP","0x480f (18447)","256","0.026944662"
"408","2022-03-11 10:46:49,953201559","192.168.2.10","192.168.2.6","UDP","0x4825 (18469)","255","0.027026343"
"409","2022-03-11 10:46:49,980259059","192.168.2.10","192.168.2.6","UDP","0x4834 (18484)","254","0.027057500"
